obstacle	finish	combined
-0.32032032	0.00742987	-0.02002002
-0.24024024	0.51041667	0.51315789
-0.17017017	0.53260870	0.59036145
-0.10010010	0.44545455	-0.01030928
-0.06006006	0.52688172	-0.01052632
-0.27027027	0.44144144	0.31868132
-0.04004004	0.45794393	0.50649351
-0.14014014	0.45370370	0.10714286
-0.14014014	0.45794393	0.38613861
-0.11011011	0.51041667	0.36448598
-0.21021021	0.43750000	0.41489362
-0.21021021	0.40495868	0.39000000
-0.25025025	0.51578947	0.32584270
-0.21021021	0.39516129	0.10843373
-0.26026026	0.47572816	0.29292929
-0.09009009	0.62025316	-0.01162791
-0.20020020	0.53846154	0.32584270
-0.12012012	0.55681818	-0.01041667
-0.14014014	0.50000000	0.27102804
-0.34034034	0.44954128	-0.01111111
-0.14014014	0.43362832	0.37864078
-0.09009009	0.42241379	0.39795918
-0.21021021	0.51041667	-0.00925926
-0.44044044	0.57647059	0.26363636
-0.15015015	0.52688172	-0.57303371
-0.17017017	0.67123288	-0.01086957
-0.15015015	0.48514851	0.15573770
-0.14014014	0.40163934	-0.01063830
-0.22022022	0.47115385	0.07500000
-0.39039039	0.50000000	-0.21000000
-0.23023023	0.50000000	-0.28767123
-0.04004004	0.52688172	0.22619048
-0.49049049	0.49494949	0.20879121
-0.20020020	0.45370370	-0.53508772
-0.26026026	0.55056180	0.16239316
-0.25025025	0.51041667	-0.07801418
-0.33033033	0.51041667	-0.00854701
-0.06006006	0.45370370	0.37864078
-0.28028028	0.45370370	0.10112360
-0.21021021	0.45794393	0.08181818
-0.20020020	0.53260870	-0.01298701
-0.18018018	0.54444444	-0.01149425
-0.40040040	0.45370370	0.16239316
-0.39039039	0.53260870	0.30526316
-0.27027027	0.56321839	0.42857143
-0.18018018	0.41880342	-0.86585366
-0.08008008	0.41525424	0.25333333
-0.21021021	0.53846154	0.21111111
-0.12012012	0.58333333	-0.21875000
-0.22022022	0.49000000	-0.00869565
-0.28028028	0.44545455	0.27102804
-0.11011011	0.51041667	-0.31313131
-0.06006006	0.43750000	0.11250000
-0.22022022	0.59756098	0.09375000
-0.49049049	0.52688172	0.44144144
-0.38038038	0.60493827	-0.18260870
-0.85085085	0.63636364	0.08653846
-0.29029029	0.46226415	0.33720930
-0.16016016	0.53260870	0.19387755
-0.31031031	0.64473684	-0.11578947
-0.20020020	0.46226415	0.45348837
-0.19019019	0.44545455	0.09090909
-0.35035035	0.40495868	-0.12643678
-0.13013013	0.47572816	0.33620690
-0.20020020	0.53846154	0.12676056
-0.21021021	0.38888889	-0.00952381
-0.19019019	0.53260870	-0.35042735
-0.19019019	0.51578947	0.29292929
-0.09009009	0.42608696	-0.01010101
-0.19019019	0.51041667	0.17592593
-0.23023023	0.55056180	-0.17355372
-0.13013013	0.46666667	-0.22962963
-0.15015015	0.42608696	-0.12222222
-0.26026026	0.50000000	0.31182796
-0.05005005	0.53846154	0.39393939
-0.11011011	0.46666667	0.25000000
-0.19019019	0.67123288	0.07692308
-0.20020020	0.42982456	0.32584270
-0.08008008	0.58333333	-0.15217391
-0.30030030	0.49494949	-0.24137931
-0.08008008	0.47572816	-0.23333333
-0.17017017	0.69014085	0.27358491
-0.32032032	0.48514851	-0.00840336
-0.29029029	0.55681818	0.39393939
-0.31031031	0.50515464	-0.11458333
-0.30030030	0.49494949	0.40277778
-0.45045045	0.49494949	0.09473684
-0.04004004	0.55681818	-0.00925926
-0.03003003	0.42241379	0.22891566
-0.12012012	0.47572816	0.07563025
-0.16016016	0.50515464	-0.08870968
-0.12012012	0.51041667	0.30526316
-0.14014014	0.48039216	-0.42268041
-0.09009009	0.49494949	-0.01041667
-0.19019019	0.37984496	0.39393939
-0.12012012	0.53260870	-0.10784314
-0.20020020	0.43362832	-0.00877193
-0.21021021	0.42608696	0.40495868
-0.34034034	0.47115385	0.21348315
-0.20020020	0.69014085	-0.45054945
-0.12012012	0.57647059	-0.00854701
0.00000000	1.00000000	0.38775510
-0.01001001	1.00000000	0.38775510
-0.01001001	1.00000000	0.18367347
-0.04004004	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
-0.06006006	1.00000000	0.79591837
-0.02002002	1.00000000	0.18367347
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
-0.07007007	1.00000000	0.18367347
0.00000000	1.00000000	0.59183673
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
-0.13013013	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
-0.05005005	1.00000000	1.00000000
0.00000000	1.00000000	0.38775510
-0.07007007	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
-0.10010010	1.00000000	0.59183673
-0.07007007	1.00000000	0.18367347
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
-0.09009009	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
-0.07007007	1.00000000	0.59183673
-0.05005005	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.38775510
-0.10010010	1.00000000	0.59183673
-0.03003003	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
-0.03003003	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
-0.03003003	1.00000000	0.18367347
-0.03003003	1.00000000	1.00000000
-0.09009009	1.00000000	0.79591837
-0.01001001	1.00000000	0.79591837
-0.04004004	1.00000000	1.00000000
-0.11011011	1.00000000	0.59183673
-0.03003003	1.00000000	-0.02040816
0.00000000	1.00000000	0.59183673
-0.02002002	1.00000000	0.79591837
-0.02002002	1.00000000	0.59183673
0.00000000	1.00000000	-0.02040816
-0.02002002	1.00000000	1.00000000
-0.05005005	1.00000000	-0.02040816
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
-0.03003003	1.00000000	0.79591837
0.00000000	1.00000000	-0.02040816
-0.09009009	1.00000000	0.18367347
-0.01001001	1.00000000	0.38775510
-0.01001001	1.00000000	0.18367347
-0.07007007	1.00000000	0.38775510
-0.01001001	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.79591837
-0.02002002	1.00000000	1.00000000
-0.03003003	1.00000000	0.79591837
-0.07007007	1.00000000	0.38775510
-0.02002002	1.00000000	0.18367347
-0.03003003	1.00000000	0.18367347
-0.02002002	1.00000000	0.59183673
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
-0.01001001	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
-0.03003003	1.00000000	0.59183673
-0.05005005	1.00000000	0.38775510
-0.01001001	1.00000000	1.00000000
-0.05005005	1.00000000	0.38775510
-0.03003003	1.00000000	0.18367347
-0.04004004	1.00000000	0.18367347
-0.01001001	1.00000000	0.59183673
-0.01001001	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
-0.03003003	1.00000000	0.59183673
-0.03003003	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
-0.01001001	1.00000000	0.79591837
-0.05005005	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
-0.06006006	1.00000000	0.79591837
-0.02002002	1.00000000	0.79591837
-0.01001001	1.00000000	0.79591837
-0.05005005	1.00000000	1.00000000
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	-0.22448980
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
-0.01001001	1.00000000	0.79591837
-0.01001001	1.00000000	0.79591837
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.38775510
-0.01001001	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
-0.02002002	1.00000000	1.00000000
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	-0.22448980
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
-0.01001001	1.00000000	1.00000000
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
-0.01001001	1.00000000	0.18367347
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	-0.02040816
-0.01001001	1.00000000	0.18367347
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
-0.02002002	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	-0.22448980
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.18367347
-0.01001001	1.00000000	0.18367347
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.18367347
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.38775510
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.18367347
-0.01001001	1.00000000	0.38775510
-0.01001001	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
-0.04004004	1.00000000	0.38775510
0.00000000	1.00000000	1.00000000
-0.01001001	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	1.00000000
-0.02002002	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
-0.01001001	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
-0.02002002	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
-0.04004004	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.18367347
-0.05005005	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
-0.01001001	1.00000000	0.38775510
0.00000000	1.00000000	-0.02040816
-0.01001001	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.18367347
-0.02002002	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	-0.02040816
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
-0.02002002	1.00000000	0.38775510
-0.01001001	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
-0.01001001	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
-0.01001001	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	-0.02040816
-0.01001001	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	-0.22448980
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	1.00000000
-0.01001001	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	1.00000000
-0.01001001	1.00000000	-0.22448980
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.18367347
0.00000000	1.00000000	1.00000000
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
0.00000000	1.00000000	0.79591837
-0.01001001	1.00000000	0.79591837
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.38775510
0.00000000	1.00000000	0.59183673
0.00000000	1.00000000	0.59183673
